都道府県名,測量地域,測量目的,測量種別,等級・縮尺,事業量,計画機関,実施機関,作業期間,付図番号
高知県,香北町,道路台帳,"撮影,図化","8000,,1000","134.6KM2,4.9KM2",香北町,アジア航測,"57.6.30,58.4.25",467
高知県,安田町,道路台帳及び都市計画,"撮影,図化,図化","8000,,1000,,2500","45.0KM2,2.1KM2,18.0KM2",安田町,関西航測,"57.7.1,58.1.31",463
高知県,香我美町,道路台帳,"撮影,図化","8000,,1000","9.5KM2,2.9KM2",香我美町,パシフイック航業,"57.9.1,57.11.20",733
高知県,土佐山村,道路台帳,"撮影,図化","8000,,1000","94.8KM2,3.0KM2",土佐山村,国際航業,"57.7.1,58.2.28",468
高知県,鏡村,道路台帳,"撮影,図化","8000,,1000","60.5KM2,4.6KM2",鏡村,第一測量設計コンサルタント,"57.7.20,58.2.28",587
高知県,西土佐村,道路台帳,"撮影,図化","8000,,1000","131.0KM2,4.9KM2",西土佐村,国際航業,"57.9.10,58.2.28",730
高知県,十和村,道路台帳,"撮影,図化","8000,,1000","163.6KM2,5.7KM2",十和村,第一測量設計コンサルタント,"57.10.20,58.9.30",1003
高知県,馬路村,道路台帳,"撮影,図化","8000,,1000","165.1KM2,3.0KM2",馬路村,アジア航測,"57.10.27,58.3.22",1004
高知県,大豊町,砂防計画,"撮影,図化","12500,,2000","14.9KM2,4.5KM2",高知県,パシフイック航業,"57.10.4,57.12.15",729
高知県,須崎市,道路計画,図化,1000,0.7KM2,四国地建土佐国道工事事務所,国際航業,"57.12.18,58.2.15",
高知県,宿毛市,道路台帳,図化,1000,0.4KM2,宿毛市,国際航業,"57.3.9,57.4.30",
高知県,安芸市,ほ場整備,図化,1000,3.3KM2,安芸市,アジア航測,"57.10.15,58.2.28",883
高知県,"香我美町,野市町",ほ場整備,図化,1000,2.0KM2,香我美町,パシフイック航業,"57.8.18,57.10.15",
高知県,夜須町,道路台帳,図化,1000,3.6KM2,夜須町,アジア航測,"57.6.4,58.3.20",
高知県,東洋町,都市計画,図化,1000,3.0KM2,東洋町,アジア航測,"58.2.15,58.5.30",
高知県,,河川計画,図化,2500,21.2KM2,四国地建中村工事事務所,国際航業,"57.7.30,57.9.30",474
高知県,,都市計画,"図化新規,図化修正","2500,,2500","6.4KM2,102.4KM2",高知県,国際航業,"57.8.5,57.10.25",596
高知県,高知市,都市計画,図化,2500,14.4KM2,高知市,パシフイック航業,"57.9.20,58.1.20",
高知県,中村市,都市計画,図化,2500,11.6KM2,中村市,国際航業,"57.12.15,58.3.25",1141
高知県,"窪川町,大野見村",農地開発,図化,5000,10.9KM2,高知県,朝日航洋,"57.12.2,58.2.10",1139
福岡県,北九州市,地盤沈下,"水準,水準","1級,,2級","51.9km,78.3km",北九州市,東亜測量,"57.12.1,58.3.30",1090
福岡県,北九州市,固定資産税調査,撮影,10000,110.0KM2,北九州市,アジア建設コンサルタント,"57.12.25,58.2.28",1103
福岡県,福岡市,都市計画,撮影,12500,550.0KM2,福岡市,パシフイック航業,"57.9.18,58.2.6",804
福岡県,"甘木市,苅田町,みやこ町",道路台帳,"撮影,図化","4000,,500","566.4KM2,38.6KM2",福岡県,国際航業他4社,"57.8.10,57.12.25",618
福岡県,福岡市,都市計画,"撮影,図化","4000,,500","4.8KM2,0.2KM2",福岡市,西日本航業,"57.10.25,57.12.27",
福岡県,北九州市,都市計画,"撮影,図化新規,図化修正","4000,,500,,500","15.8KM2,0.1KM2,4.7KM2",北九州市,国際航業,"57.12.27,58.3.20",1102
福岡県,久留米市,道路台帳,"撮影,図化","4000,,500","27.0KM2,1.2KM2",久留米市,大成測量設計,"57.12.18,58.3.25",
福岡県,福岡市,道路台帳,"撮影,図化","4000,,500","38.2KM2,2.3KM2",福岡市,東亜測量,"58.2.18,58.5.25",1259
福岡県,志免町,道路台帳,"撮影,図化","4000,,500","16.0KM2,5.4KM2",志免町,国際航業,"57.3.10,58.2.28",71
福岡県,二丈町,道路台帳,"撮影,図化","4000,,500","23.4KM2,0.4KM2",二丈町,大成測量設計,"57.4.25,57.6.15",203
福岡県,那珂川町,道路台帳,"撮影,撮影,図化,図化","4000,,8000,,500,,1000","31.0KM2,21.9KM2,6.8KM2,1.5KM2",那珂川町,国際航業,"57.7.6,58.3.31",415
福岡県,穂波町,道路台帳,"撮影,図化","4000,,500","25.2KM2,6.0KM2",穂波町,日鉄鉱コンサルタンツ・東洋航空事業委託業務共同企業体,"57.7.20,58.12.20",417
福岡県,杷木町,道路台帳,"撮影,図化","4000,,500","42.0KM2,2.8KM2",杷木町,大成測量設計,"58.2.10,58.10.31",1257
福岡県,"添田町,稲築町",石炭鉱害地平面図作成,"撮影,図化","4000,,500","4.1KM2,0.9KM2",石炭鉱害事業団九州支部,国際航業,"57.6.14,57.7.30",
福岡県,久留米市,配給水管台帳,"撮影,図化","7000,,1000","28.0KM2,7.8KM2",久留米市企業局水道部,大成測量設計,"57.6.5,57.11.21",342
福岡県,筑紫野市,調整池工事,"撮影,図化","8000,,1000","13.1KM2,4.2KM2",水資源開発公団福岡導水建設所,アジア航測,"57.12.15,58.3.20",1095
福岡県,久留米市,配給水管台帳,"撮影,図化","8000,,1000","30.0KM2,11.3KM2",久留米市企業局水道部,大成測量設計,"57.12.1,58.2.26",1092
福岡県,,海岸保全計画,"撮影,図化","10000,,2000","194.0KM2,14.4KM2",福岡県,大成測量設計,"57.11.16,57.12.15",1015
福岡県,北九州市,都市計画,"撮影,図化修正","10000,,2500","477.0KM2,109.0KM2",北九州市,パシフイック航業,"57.6.30,58.2.28",349
福岡県,筑後市,都市計画,"撮影,図化","12500,,2500","32.0KM2,8.3KM2",筑後市,大成測量設計,"57.3.27,57.4.30",86
福岡県,久留米市,道路計画,図化,500,0.4KM2,久留米市,大和測量,"57.3.10,57.4.30",
福岡県,飯塚市,道路台帳,図化,500,5.1KM2,飯塚市,パシフイック航業,"57.5.27,58.1.31",
福岡県,福岡市,道路台帳,図化,500,5.4KM2,福岡市,東亜測量,"58.2.14,58.3.25",
福岡県,太宰府町,道路台帳,図化,500,8.7KM2,太宰府町,東洋航空事業,"57.3.23,59.3.31",
福岡県,鞍手町,道路台帳,図化,500,6.6KM2,鞍手町,朝日航洋,"57.8.10,59.2.28",
福岡県,"杷木町,小石原村,宝珠山村","農地造成,ダム計画","図化,図化","1000,,2500","0.2KM2,2.3KM2",九州農政局筑後川水系農業水利調査事務所,国際航業,"58.1.25,58.3.9",
福岡県,大川市,ほ場整備,図化,1000,5.3KM2,大川市,大成測量設計,"57.10.26,58.1.27",
福岡県,頴田町,ほ場整備,図化,1000,1.1KM2,頴田町,大成測量設計,"57.5.31,57.6.24",
福岡県,"添田町,宮田町",河川計画,図化,2500,2.3KM2,九州地建遠賀川工事事務所,国際航業,"58.2.12,58.3.19",
福岡県,大牟田市,都市計画,図化,2500,82.0KM2,大牟田市,国際航業,"57.8.5,58.2.28",617
福岡県,柳川市,都市計画,図化,2500,39.0KM2,柳川市,大成測量設計,"57.10.20,57.11.30",1008
福岡県,"小石原村,宝珠山村,杷木町",総合計画,図化,5000,13.5KM2,九州農政局筑後川水系農業水利事業所,玉野総合コンサルタント,"57.7.1,57.9.6",411
福岡県,筑紫野市,土地区画整理,平板,500,1.1KM2,住宅・都市整備公団九州支社,東亜測量,"57.11.16,58.4.16",
福岡県,久留米市,土地区画整理,平板,500,1.1KM2,久留米市,"平和測量,大成測量設計","57.4.12,57.6.11",
福岡県,久留米市,道路台帳,平板,500,0.02KM2,久留米市,西日本測量,"57.12.28,58.1.24",
福岡県,豊津町,道路台帳,平板,500,2.7KM2,豊津町,日本電測航業,"57.10.4,58.1.30",
福岡県,大和町,道路台帳,平板,500,1.1KM2,大和町,建設技術センター,"58.2.8,58.3.25",
佐賀県,,地盤沈下,"水準,水準","1級,,2級","120.0km,140.0km",佐賀県,エスジー技術コンサルタント,"57.12.20,58.3.31",1091
佐賀県,佐賀市,道路台帳,"撮影,撮影,図化,図化","4000,,8000,,500,,1000","49.9KM2,103.6KM2,22.8KM2,23.0KM2",佐賀市,パシフイック航業,"57.9.27,59.3.31",741
佐賀県,肥前町,道路台帳,"撮影,図化","4000,,500","68.5KM2,4.2KM2",肥前町,アジア建設コンサルタント,"57.4.1,58.1.31",81
佐賀県,武雄市,鉄道計画,"撮影,図化","4000,,500","3.9KM2,0.8KM2",日本国有鉄道下関工事局,朝日航洋,"57.11.7,57.12.26",
佐賀県,川副町,道路改良,"撮影,図化","8000,,1000","18.4KM2,1.4KM2",佐賀県佐賀土木事務所,パシフイック航業,"58.2.1,58.3.20",1251
佐賀県,川副町,道路台帳,"撮影,図化新規,図化修正","8000,,1000,,1000","50.0KM2,4.0KM2,6.0KM2",川副町,エスジー技術コンサルタント,"57.5.23,58.3.31",339
佐賀県,山内町,ダム計画,図化,2500,2.5KM2,佐賀県西部地区ダム建設事務所,エスジー技術コンサルタント,"57.8.25,57.9.15",
佐賀県,伊万里市,農地開発,図化,2500,78.6KM2,佐賀県伊万里農林事務所,パシフイック航業,"57.9.27,58.1.31",805
佐賀県,伊万里市,農地開発,図化,2500,112.0KM2,伊万里市,パシフイック航業,"57.9.27,58.1.31",806
佐賀県,北茂安町,都市計画,図化,2500,16.7KM2,北茂安町,日本航業,"57.8.25,57.10.30",624
佐賀県,佐賀市,利水計画,図化,2500,15.5KM2,水資源開発公団筑後川下流用水建設所,大成測量設計,"57.11.16,57.11.27",1017
熊本県,菊陽町,土地区画整理,"基準点,平板","3級,,500","10point,1.3KM2",菊陽町,第一航業,"57.9.18,58.1.20",
熊本県,飽田町,地盤沈下,水準,1級,22.5km,熊本県,東亜建設コンサルタント,"57.12.1,58.1.31",1013
熊本県,熊本市,地盤沈下,水準,1級,4.5km,熊本市,東亜建設コンサルタント,"58.1.13,58.2.28",1174
宮崎県,日南市,森林調査,撮影,16000,666.0KM2,林野庁,大阪写真測量所,"57.5.31,57.10.31",214
熊本県,"泉村,五木村,相良村",砂防計画,撮影(対標有),25000,759.0KM2,九州地建川辺川工事事務所,大成測量設計,"57.10.15,57.12.27",819
熊本県,熊本市,下水道計画,"撮影,図化","4000,,500","12.7KM2,0.5KM2",熊本県,国際航業,"57.4.20,57.5.30",204
熊本県,,風土記の丘計画,"撮影,図化","4000,,1000","6.3KM2,0.8KM2",熊本県教育庁,パシフイック航業,"57.7.8,57.10.30",413
熊本県,水俣市,下水道計画,"撮影,図化","4000,,500","15.2KM2,0.9KM2",水俣市,東日本航空,"57.3.1,57.3.30",69
熊本県,竜北町,道路台帳,"撮影,図化","4000,,500","35.7KM2,11.2KM2",竜北町,アジア航測,"57.7.5,59.3.10",410
熊本県,菊池市,ダム計画,"撮影,図化","8000,,1000","28.4KM2,2.5KM2",九州地建竜門ダム工事事務所,大成測量設計,"58.1.20,58.2.20",1178
熊本県,八代市,都市計画,"撮影,図化修正","12500,,2500","55.0KM2,39.4KM2",八代市,アジア航測,"57.10.6,57.12.8",812
熊本県,,森林計画,"撮影,写図","16000,,5000","196.0KM2,1287.0KM2",熊本県,アジア航測,"57.4.26,58.1.31",202
熊本県,熊本市,道路台帳,図化,500,23.4KM2,熊本市,パシフイック航業,"57.6.10,57.12.20",340
熊本県,天明町,ほ場整備,図化,1000,1.8KM2,熊本県,アジア航測,"57.6.10,57.7.23",
熊本県,小国町,道路計画,図化,2500,6.3KM2,熊本県阿蘇事務所,大阪写真測量所,"57.3.20,57.5.20",
長崎県,上五島町,水路整備,基準点,3級,12point,長崎県土地開発公社,パシフイック航業,"57.4.20,57.7.30",
長崎県,愛野町,畑地帯整備計画,撮影,8000,11.0KM2,長崎県島原振興局,朝日航洋,"57.12.24,58.3.19",1101
長崎県,千々石町,道路台帳,"撮影,図化","4000,,500","20.0KM2,3.1KM2",千々石町,大成測量設計,"58.2.1,58.3.31",1253
長崎県,生月町,道路台帳,"撮影,図化","7000,,1000","17.2KM2,2.0KM2",生月町,アジア航測,"58.2.1,58.3.23",1181
長崎県,"長与町,時津町",港湾計画,"撮影,撮影,図化,図化","8000,,15000,,1000,,3000","14.0KM2,12.0KM2,1.0KM2,0.9KM2",長崎県長崎土木事務所,パシフイック航業,"57.3.19,57.4.20",78
長崎県,対馬市,港湾計画,"撮影,図化","8000,,1000","44.0KM2,14.5KM2",長崎県,パシフイック航業,"57.9.16,57.10.30",739
長崎県,新上五島町,漁港整備,"撮影,図化","8000,,1000","51.9KM2,2.7KM2",長崎県,アジア航測,"57.10.6,57.10.31",
長崎県,福江市,漁港整備,"撮影,図化","8000,,1000","22.5KM2,2.1KM2",福江市,アジア航測,"57.10.6,57.10.31",
長崎県,平戸市,ほ場整備,"撮影,図化","8000,,1000","7.9KM2,1.6KM2",平戸市,パシフイック航業,"57.11.5,58.1.31",1010
長崎県,佐世保市,ほ場整備,"撮影,図化","8000,,1000","6.8KM2,1.3KM2",佐世保市,アジア航測,"57.11.16,58.2.21",1016
長崎県,愛野町,上水道配管平面図作成,"撮影,図化","8000,,1000","26.0KM2,0.9KM2",愛野町,東洋航空事業,"57.3.20,57.6.30",75
長崎県,川棚町,道路台帳,"撮影,図化","8000,,1000","69.0KM2,8.1KM2",川棚町,アジア航測,"57.6.25,58.3.31",348
長崎県,小値賀町,漁港整備,"撮影,図化","8000,,1000","13.7KM2,1.1KM2",小値賀町,アジア航測,"57.10.18,57.11.20",
長崎県,崎戸町,漁港整備,"撮影,図化","8000,,1000","10.9KM2,0.9KM2",崎戸町,アジア航測,"57.10.8,57.11.20",
長崎県,新魚目町,漁港整備,"撮影,図化","8000,,1000","13.8KM2,1.1KM2",新魚目町,アジア航測,"57.10.6,57.10.31",
長崎県,奈留町,漁港整備,"撮影,図化","8000,,1000","5.5KM2,0.4KM2",奈留町,アジア航測,"57.10.6,57.10.20",
長崎県,森山町,都市計画,"撮影,図化","12500,,2500","23.3KM2,7.0KM2",森山町,大成測量設計,"57.3.29,57.4.25",84
長崎県,上五島町,石油備蓄基地平面図作成,"撮影,図化","20000,,5000","47.4KM2,12.5KM2",長崎県土地開発公社,大成測量設計,"57.3.23,57.4.30",85
長崎県,西海町,道路台帳,図化,1000,16.3KM2,西海町,アジア航測,"58.1.20,61.2.20",
大分県,日田市,下水道計画,"撮影,図化","4000,,500","5.8KM2,1.0KM2",日田市,パシフイック航業,"57.8.27,58.1.30",625
大分県,直入町,ほ場整備,"撮影,図化","8000,,1000","27.4KM2,3.5KM2",直入町,アジア航測,"57.10.8,57.11.30",
大分県,,河川計画,"撮影,図化修正","12500,,2500","100.0KM2,37.0KM2",大分県佐伯工事事務所,大成測量設計,"57.8.5,57.11.30",620
大分県,"姫島村,杵築市,豊後高田市",港湾台帳,"撮影,図化","12500,,2500","129.0KM2,12.0KM2",大分県国東土木事務所,パシフイック航業,"57.12.22,58.3.10",1096
大分県,玖珠町,道路計画,図化,1000,1.2KM2,九州地建大分工事事務所,アジア航測,"57.5.10,57.7.25",
大分県,臼杵市,都市計画,"図化新規,図化修正","2500,,2500","23.0KM2,37.0KM2",臼杵市,パシフイック航業,"57.3.5,57.9.30",70
大分県,朝地町,都市計画,図化,2500,4.4KM2,朝地町,アジア航測,"58.2.15,58.3.25",1261
宮崎県,北川町,道路計画,"基準点,水準","3級,,3級","2point,2.6km",九州地建延岡工事事務所,国土開発コンサルタント,"57.10.22,58.1.31",
宮崎県,"新富町,佐土原町,宮崎市",地盤沈下,水準,1級,80.0km,宮崎県,南興測量設計,"57.10.19,58.1.31",820
宮崎県,高千穂町,道路計画,縦横断,,1.5km,九州地建延岡工事事務所,大陽技術コンサルタント,"57.5.10,57.7.30",
鹿児島県,霧島市,観光開発,撮影,12500,23.7KM2,宮崎県,パシフイック航業,"57.3.23,57.3.31",83
宮崎県,えびの市,都市計画,撮影,15000,283.2KM2,えびの市,太平洋航業,"57.7.31,57.8.31",616
宮崎県,日南市,河川改修,"撮影,図化","4000,,500","4.4KM2,1.0KM2",宮崎県日南土木事務所,国際航業,"58.2.28,58.3.25",
宮崎県,日向市,鉄道計画,"撮影,図化","4000,,500","2.0KM2,0.3KM2",日本国有鉄道下関工事局,国際航業,"58.2.7,58.3.29",
宮崎県,田野町,農地開発,"撮影,図化","7000,,1000","5.1KM2,0.8KM2",宮崎県土地改良事業団体連合会,パシフイック航業,"57.3.16,57.4.10",
宮崎県,北川町,道路計画,"撮影,図化","8000,,1000","6.8KM2,0.4KM2",九州地建延岡工事事務所,東日本航空,"57.11.15,58.1.20",
宮崎県,野尻町,農地開発,"撮影,図化","8000,,1000","6.8KM2,1.3KM2",宮崎県土地改良団体連合会,パシフイック航業,"57.6.19,57.8.30",
宮崎県,串間市,農地開発,"撮影,図化","8000,,1000","12.2KM2,1.5KM2",宮崎県土地改良団体連合会,パシフイック航業,"57.6.17,57.8.20",343
宮崎県,えびの市,道路台帳,"撮影,図化","8000,,1000","225.0KM2,30.1KM2",えびの市,太平洋航業,"57.7.20,58.12.25",419
宮崎県,三股町,道路台帳,"撮影,図化","8000,,1000","63.0KM2,16.4KM2",三股町,国際航業,"57.3.16,58.3.31",76
宮崎県,高岡町,道路台帳,"撮影,図化","8000,,1000","230.4KM2,11.3KM2",高岡町,アジア航測,"57.9.1,58.2.28",623
宮崎県,,河川改修,"撮影,図化","12500,,2500","72.4KM2,16.9KM2",宮崎県,太平洋航業,"58.2.3,58.3.25",
宮崎県,日南市,都市計画,"撮影,図化","12500,,2500","77.2KM2,41.0KM2",日南市,国際航業,"57.11.18,58.3.20",1018
宮崎県,,河川計画,図化,2500,15.6KM2,九州地建宮崎工事事務所,大成測量設計,"57.8.10,57.11.6",
鹿児島県,鹿児島市,地盤沈下,水準,1級,15.8KM2,鹿児島市,第一復建,"58.1.22,58.3.2",1256
鹿児島県,鹿児島市,砂防計画,撮影(対標有),10000,119.0KM2,九州地建大隅工事事務所,東日本航空,"57.10.20,58.3.20",817
鹿児島県,鹿児島市,砂防計画,"撮影,図化","4000,,500","3.4KM2,0.3KM2",九州地建大隅工事事務所,国際航業,"57.7.5,57.8.29",414
鹿児島県,川内市,農地開発,"撮影,図化","7000,,1000","24.5KM2,3.7KM2",川内市,アジア航測,"57.11.1,57.12.10",826
鹿児島県,菱刈町,農地整備計画,"撮影,図化","7000,,1000","14.2KM2,2.1KM2",菱刈町,西日本航業,"57.12.20,58.2.28",1100
鹿児島県,国分市,道路計画,"撮影,図化","8000,,1000","12.2KM2,0.7KM2",九州地建鹿児島国道工事事務所,大成測量設計,"58.1.13,58.2.15",1172
鹿児島県,"串木野市,東市来町,郡山町,日吉町,伊集院町,松元町,吹上町,金峰町",道路台帳,"撮影,図化","8000,,1000","239.4KM2,18.6KM2",鹿児島県伊集院土木事務所,国際航業,"57.11.10,58.3.25",1012
鹿児島県,鹿児島市,道路台帳,"撮影,図化","8000,,1000","284.0KM2,75.0KM2",鹿児島市,"国際航業,朝日航洋","58.1.26,59.9.30",1177
鹿児島県,東市来町,ほ場整備,"撮影,図化","8000,,1000","26.2KM2,3.8KM2",東市来町,アジア航測,"57.6.1,57.8.12",338
鹿児島県,日吉町,ほ場整備,"撮影,図化","8000,,1000","7.2KM2,2.0KM2",日吉町,日本航業,"57.9.29,57.11.30",742
鹿児島県,上屋久町,道路台帳,"撮影,図化","8000,,1000","115.9KM2,4.8KM2",上屋久町,国際航業,"57.6.23,58.6.30",347
鹿児島県,高尾野町,道路台帳,"撮影,図化","8000,,1000","75.0KM2,13.5KM2",高尾野町,パシフイック航業,"57.10.16,58.12.25",815
鹿児島県,頴娃町,道路台帳,"撮影,図化","8000,,1000","158.7KM2,19.2KM2",頴娃町,アジア航測,"57.12.15,59.3.20",1094
鹿児島県,鹿児島市,道路計画,"撮影,図化","8000,,1000","8.1KM2,1.1KM2",鹿児島県道路公社,パシフイック航業,"57.7.26,57.10.7",420
鹿児島県,鹿児島市,都市計画,"撮影,図化","12500,,2500","218.7KM2,132.0KM2",鹿児島市,アジア航測,"57.4.26,57.8.31",206
鹿児島県,鹿屋市,都市計画,"撮影,図化修正","12500,,2500","68.0KM2,43.0KM2",鹿屋市,パシフイック航業,"57.5.25,57.6.30",212
鹿児島県,鹿児島市,都市計画,"撮影,図化","12500,,2500","16.7KM2,4.0KM2",鹿児島市,パシフイック航業,"57.7.9,57.8.20",416
鹿児島県,姶良町,都市計画,"撮影,撮影,図化修正,図化修正","12500,,25000,,2500,,10000","61.1KM2,95.4KM2,27.5KM2,24.5KM2",姶良町,アジア航測,"57.5.15,57.7.19",210
鹿児島県,川内市,土地基盤調査,"撮影,図化","20000,,5000","127.0KM2,76.0KM2",川内市,アジア航測,"57.7.10,57.9.20",418
鹿児島県,"串良町,志布志町",道路計画,"図化,図化","500,,1000","0.1KM2,0.9KM2",九州地建大隅工事事務所,パシフイック航業,"57.8.27,57.11.23",
鹿児島県,垂水市,道路計画,図化,1000,2.3KM2,九州地建大隅工事事務所,国際航業,"58.1.20,58.3.20",
鹿児島県,末吉町,農地保全整備,図化,1000,1.5KM2,鹿児島県大隅耕地事務所,パシフイック航業,"57.7.26,57.9.2",
鹿児島県,,河川改修,図化,2500,26.7KM2,九州地建川内川工事事務所,東日本航空,"57.8.1,58.1.26",
鹿児島県,,河川改修,図化,2500,15.7KM2,九州地建川内川工事事務所,福岡航測協同組合,"57.12.28,58.3.28",
鹿児島県,財部町,ダム計画,図化,2500,1.7KM2,九州農政局南九州地域総合開発調査事務所,アジア航測,"57.8.1,57.9.20",
鹿児島県,"川内市,徳之島町,伊仙町,天城町,西之表市",河川管理,図化,2500,7.8KM2,鹿児島県,"日本航業,西日本航業","57.11.30,58.2.13",1020
鹿児島県,宮之城町,都市計画,図化,2500,2.8KM2,宮之城町,東日本航空,"57.12.20,58.2.28",
鹿児島県,,土地基盤整備事業,図化,5000,45.3KM2,鹿児島県鹿屋耕地事務所,"国際航業,大成測量設計","58.1.20,58.3.24",1175
沖縄県,"糸満市,東風平町,具志頭村",地盤沈下,水準,1級,45.0km,沖縄県,沖縄陸地測量,"57.11.1,58.3.15",1104
沖縄県,石川市,配水管布設,水準,3級,7.8km,石川市,朝日建設コンサルタント,"57.6.4,57.6.20",
沖縄県,那覇市,道路台帳,"撮影,図化","4000,,500","38.0KM2,2.9KM2",那覇市,大東航業,"57.7.20,57.11.30",455
沖縄県,沖縄市,道路台帳,"撮影,図化","4000,,500","41.4KM2,30.0KM2",沖縄市,パシフイック航業他2社,"57.9.15,53.12.20",688
沖縄県,本部町,道路台帳,"撮影,図化","4000,,500","55.2KM2,1.0KM2",本部町,与那嶺測量設計,"57.9.11,58.2.7",690
沖縄県,勝連町,道路台帳,"撮影,図化","4000,,500","12.2KM2,1.3KM2",勝連町,大東航業,"57.12.17,58.3.31",1108
沖縄県,与那城村,道路台帳,"撮影,図化","4000,,500","17.2KM2,3.1KM2",与那城村,大東航業,"58.2.25,58.10.31",1268
沖縄県,竹富町,施設整備,"撮影,図化","8000,,1000","4.5KM2,0.4KM2",琉球大学,アジア航測,"57.6.26,57.9.20",387
沖縄県,大宜味村,ダム計画,"撮影,図化","8000,,1000","6.8KM2,2.5KM2",沖縄総合事務局北部ダム事務所,アジア航測,"57.11.26,58.3.25",1021
沖縄県,糸満市,ほ場整備,"撮影,図化","8000,,1000","5.0KM2,1.0KM2",沖縄県南部農林土木事務所,太陽コンサルタンツ,"51.10.12,57.11.12",1106
沖縄県,竹富町,農地計画,"撮影,図化","8000,,1000","4.8KM2,1.7KM2",沖縄県八重山農林土木事務所,沖縄開発計画,"57.12.20,58.2.9",1107
沖縄県,城辺町,農地集団化事業,"撮影,図化","8000,,1000","26.9KM2,14.4KM2",城辺町,大洋土木コンサルタント,"57.10.1,58.3.30",1105
沖縄県,金武町,農地開発,"撮影,図化","8000,,1000","11.5KM2,1.3KM2",沖縄県農林水産部,新農村開発センター,"57.3.2,57.3.31",
沖縄県,石垣市,都市計画,"撮影,図化","12500,,2500","47.0KM2,16.0KM2",沖縄県,大東航業,"57.9.1,58.2.28",573
沖縄県,国頭村,河川台帳,図化,1000,0.4KM2,沖縄県,与那嶺測量設計,"57.2.16,57.4.10",
沖縄県,宜野座村,河川台帳,図化,1000,0.6KM2,沖縄県,与那嶺測量設計,"57.2.16,57.4.10",
沖縄県,沖縄市,河川台帳,図化,1000,0.9KM2,沖縄県,与那嶺測量設計,"57.2.16,57.4.10",
沖縄県,名護市,ダム計画,図化,1000,0.8KM2,沖縄総合事務局北部ダム事務所,アジア航測,"57.2.23,57.3.31",
沖縄県,国頭村,ダム計画,図化,1000,1.2KM2,沖縄総合事務局北部ダム事務所,アジア航測,"57.6.30,57.9.18",
沖縄県,知念村,道路計画,図化,1000,0.3KM2,沖縄総合事務局南部国道事務所,アジア航測,"57.6.26,57.8.16",
沖縄県,恩納村,土地改良,図化,1000,1.0KM2,沖縄県北部農林土木事務所,与那嶺測量設計,"58.3.1,58.4.20",
沖縄県,宜野座村,ほ場整備,図化,1000,0.8KM2,宜野座村,大東航業,"57.7.1,57.8.30",
沖縄県,浦添市,道路計画,平板,300,0.1KM2,浦添市,日章コンサルタント,"57.6.14,57.8.14",
沖縄県,北大東村,道路計画,平板,500,0.1KM2,沖縄県南部土木事務所,琉建設計,"57.8.3,57.9.1",
沖縄県,具志川市,土地区画整理,"平板,編集,編集","500,,1000,,2500","0.2KM2,0.2KM2,0.2KM2",具志川市,沖縄都市建設,"57.9.6,58.2.25",
沖縄県,浦添市,土地区画整理,平板,500,1.9KM2,浦添市,アジア測量設計,"58.2.8,58.5.31",
沖縄県,国頭村,平面図作成,平板,1000,6.1KM2,沖縄県北部農林土木事務所,琉建設計,"57.5.13,57.5.20",
沖縄県,具志頭村,土地改良,平板,1000,0.2KM2,沖縄県土地改良事業団体連合会,日興建設コンサルタント,"57.6.29,57.7.16",
沖縄県,東風平町,土地改良,平板,1000,0.2KM2,沖縄県土地改良事業団体連合会,自営,"58.2.7,58.3.7",
沖縄県,与那城村,土地改良,平板,1000,0.2KM2,沖縄県土地改良事業団体連合会,自営,"58.2.7,58.3.7",
沖縄県,読谷村,土地改良,平板,1000,0.4KM2,沖縄県土地改良事業団体連合会,日興建設コンサルタント,"58.2.17,58.4.7",
沖縄県,"本部町,今帰仁村,名護市",森林計画,写図,5000,240.0KM2,沖縄県農林水産部,パシフイック航業,"57.7.19,58.3.10",456
