都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,計画機関,作業機関,実施時期,付図番号,,地域修正,～の有無,2018.01.10地名修正
広島県,"庄原市,高野町,西城町,東城町",道路台帳,"撮影,写測","8000,,1000","738.0KM2,15.3KM2",広島県,東洋航空事業,"55.8.29,56.3.30",576,,,,地名修正
広島県,東広島市,道路台帳,写測,1000,10.3KM2,東広島市,日本航業,"55.9.5,56.2.28",,,地名修正,,
広島県,熊野町,道路台帳,"撮影,写測","8000,,1000","53.6KM2,4.0KM2",熊野町,広島航測コンサルタント,"55.8.10,56.3.31",598,,全域削除,,
広島県,五日市町,河川総合開発,"撮影,写測","8000,,1000","9.3KM2,1.5KM2",広島県廿日市土木建築事務所,広島航測コンサルタント,"55.9.10,55.11.15",,,郡削除,,
広島県,尾道市,都市計画,"撮影,撮影,写測,写測","12500,,20000,,2500,,10000","141.0KM2,133.3KM2,62.0KM2,55.0KM2",尾道市,アジア航測,"55.10.10,56.3.25",675,,,,
広島県,千代田町,道路台帳,"撮影,写測","8000,,1000","171.9KM2,6.8KM2",千代田町,東洋航空事業,"55.10.18,56.7.30",720,,全域削除,,
広島県,"東広島市,広島市,呉市,竹原市,東広島市,大崎上島町",空中写真,撮影,16000,723.0KM2,広島県,日本航業,"55.4.28,56.3.20",721,,郡展開,,
広島県,呉市,土地区画整理事業,"撮影,写測","8000,,1000","5.4KM2,1.4KM2",呉市,日本航業,"55.11.8,56.1.23",,,地名修正,,
広島県,豊平町,道路台帳,"撮影,写測","8000,,1000","130.4KM2,7.1KM2",豊平町,東洋航空事業,"55.11.20,57.7.30",807,,全域削除,,
広島県,甲山町,道路台帳,"撮影,写測","8000,,1000","99.0KM2,6.8KM2",甲山町,日本航業,"55.11.17,56.10.15",857,,,,
広島県,神辺町,道路台帳,"撮影,写測","8000,,1000","23.0KM2,0.7KM2",神辺町,国際航業,"55.11.19,56.3.23",942,,全域削除,,
広島県,瀬戸田町,道路台帳,"撮影,写測","8000,,1000","10.0KM2,5.9KM2",瀬戸田町,国際航業,"55.10.9,56.8.30",944,,全域削除,,
広島県,東野町,道路台帳,写測,1000,1.2KM2,東野町,国際航業,"55.10.1,56.3.20",,,全域削除,,
広島県,大野町,都市計画,"撮影,写測","12500,,2500","49.0KM2,24.0KM2",大野町,国際航業,"55.11.10,56.3.30",1127,,,,
山口県,美祢市,森林計画,撮影,20000,667.0KM2,山口県,東日本航空,"55.5.1,55.5.31",,,地区削除,,
山口県,山口市,道路台帳,地上,500,6.2KM2,山口市,"陸地測量樋口(有),外6社","55.4.1,56.3.31",,,「他」削除,,
山口県,岩国市,道路台帳,写測,500,4.1KM2,岩国市,国際航業,"55.6.25,56.3.25",,,管内削除,,
山口県,岩国市,港湾計画,写測,2500,4.2KM2,岩国市,国際航業,"55.6.25,56.3.25",,,管内削除,,
山口県,萩市,下水道事業,写測,500,1.0KM2,萩市,パシフィック航業,"55.6.26,55.8.11",,,"地内削除,地名修正",,
山口県,和木町,道路台帳,"撮影,写測","4000,,500","15.0KM2,1.5KM2",和木町,パシフィック航業,"55.6.3,56.3.20",,,,,
山口県,和木町,下水道台帳,写測,500,0.9KM2,和木町,日本航業,"55.6.3,56.3.20",,,,,
山口県,豊北町,道路台帳,"撮影,写測","8000,,1000","169.0KM2,7.9KM2",豊北町,メトロ航業,"54.10.5,56.3.20",372,,全域削除,,
山口県,徳山市,工業用水道事業,"撮影,写測","8000,,1000","24.0KM2,0.8KM2",山口県公営企業管理者,日本航業,"55.6.30,55.8.29",384,,地内削除,,
山口県,豊北町,農地造成,"撮影,写測","8000,,1000","13.6KM2,0.4KM2",中国四国農政局豊北開拓建設事業所,復建調査設計,"55.9.1,55.11.5",541,,,,
山口県,豊北町,農地造成,写測,1000,0.4KM2,中国四国農政局豊北開拓建設事業所,玉野測量設計,"55.10.1,55.11.30",,,,,
山口県,防府市,道路台帳,写測,500,3.6KM2,防府市,パシフィック航業,"55.10.9,56.3.20",,,,,
山口県,徳山市,下水道計画,"撮影,写測","4000,,500","40.0KM2,0.7KM2",徳山市,パシフィック航業,"55.10.18,56.2.3",677,,,,
山口県,徳地町,農業振興,"撮影,水準","12500,,","288.4KM2,160.0km",徳地町,東洋航空事業,"55.10.21,55.12.28",722,,全域削除,,
山口県,下関市,下水道台帳,"撮影,写測","4000,,500","13.0KM2,1.5KM2",下関市,パシフィック航業,"55.11.13,56.3.20",801,,"地区削除,地名修正",,
山口県,,道路台帳,"撮影,写測","8000,,1000","134.2KM2,3.3KM2",旭村,日本航業,"55.11.10,57.3.31",859,,道路,,
山口県,周南市,地形図作成,"撮影,写測","10000,,2000","12.0KM2,3.6KM2",中国地建島地川ダム工事事務所,国際航業,"55.10.24,56.1.31",946,,ダム→市,,
山口県,豊浦町,"道路台帳,都市計画","撮影,撮影,写測,写測","8000,,12500,,1000,,2500","95.7KM2,71.2KM2,5.5KM2,26.0KM2",豊浦町,西日本航業,"55.9.29,57.3.20",948,,郡削除,,
山口県,豊北町,農地開発,メッシュ,1000,0.3KM2,中国四国農政局豊北開拓建設事務所,復建調査設計(株),"56.2.1,56.3.31",,,郡削除,,
山口県,新南陽市,都市計画,"撮影,写測","12500,,2500","22.8KM2,13.2KM2",新南陽市,パシフィック航業,"56.1.30,56.3.30",1126,,,,
山口県,豊北町,土地改良,写測,1000,2.9KM2,中国四国農政局豊北開拓建設事務所,玉野測量設計外8社,"56.2.12,56.3.31",,,郡削除,,
山口県,下関市,道路台帳,写測,1000,10.6KM2,下関市,パシフィック航業,"56.3.5,56.4.30",,,,,
徳島県,"池田町,井川町,西祖谷山村,東祖谷山村",森林調査,撮影,20000,414.0KM2,徳島県,日本航業,"55.5.1,55.7.31",,,,,
徳島県,"穴吹町,木屋平村",森林計画,写図,5000,127.5KM2,徳島県,東洋航空事業,"55.6.1,55.8.31",278,,郡削除,,
徳島県,"池田町,山城町,西祖谷山村",地すべり対策,"撮影,写測","12000,,2000","41.4KM2,3.7KM2",徳島県,東洋航空事業,"55.6.16,55.8.15",,,,,
徳島県,池田町,ダム管理,写測,2500,9.4KM2,四国地建吉野川ダム統合管理事務所,アジア航測,"55.6.27,55.9.30",,,郡削除,,
徳島県,池田町,パイロット事業計画,"写測,写測","1000,,5000","1.4KM2,1.4KM2",徳島県,アジア航測,"55.9.1,55.11.20",,,郡削除,,
徳島県,,道路台帳,"撮影,写測","8000,,1000","609.8KM2,35.3KM2",徳島県,"アジア航測,国際航業,パシフィック航業","55.8.25,56.2.21",,,県削除,,
徳島県,,農業水利事業計画,撮影,8000,193.1KM2,中国四国農政局吉野川北岸農業水利事務所,アジア航測,"55.12.15,56.3.25",919,,河,,
徳島県,西祖谷山村,砂防計画,写測,1000,2.9KM2,四国地建吉野川砂防工事事務所,国際航業,"55.11.27,56.3.20",,,郡削除,,
徳島県,,河川改修,修正,2500,21.3KM2,四国地建徳島工事事務所,アジア航測,"56.1.18,56.3.30",1128,,流域削除,,
香川県,香南町,農村総合整備,"撮影,写測","12500,,2500","35.0KM2,15.0KM2",香南町,三洋航測,"55.4.1,55.5.31",,,,,
香川県,大内町,道路台帳,"撮影,写測","4000,,500","30.0KM2,2.6KM2",大内町,国際航業,"55.4.1,56.5.30",275,,全域削除,,
香川県,高松市,下水道台帳,写測,500,3.6KM2,高松市,東洋航空事業,"55.6.2,56.2.28",,,,,
香川県,池田町,道路台帳,"撮影,写測","8000,,1000","34.4KM2,1.8KM2",池田町,メトロ航業,"55.5.30,56.3.31",283,,全域削除,,
香川県,高松市,地盤変動,水準,,8.0km,香川県,太平測量,"55.7.20,55.12.10",,,,,
香川県,"綾南町,香川町,香南町",空港建設,写測,3000,9.2KM2,香川県,国際航業,"55.6.17,55.8.15",345,,,,
香川県,仁尾町,畑地灌漑,"撮影,写測","7000,,1000","24.5KM2,8.6KM2",香川県三豊土地改良事務所,アジア航測,"55.7.13,55.12.9",504,,郡削除,,
香川県,"三木町,長尾町,志度町,津田町,寒川町,大川町",道路台帳,"撮影,写測","8000,,1000","158.5KM2,5.1KM2",香川県,国際航業,"55.11.18,56.3.25",810,,,,
香川県,"香川町,香南町,綾上町,綾南町",空港計画,撮影,8000,78.9KM2,香川県,アジア航測,"56.1.16,56.2.28",1082,,郡削除,,
香川県,引田町,道路台帳,"撮影,写測","4000,,500","35.0KM2,3.0KM2",引田町,国際航業,"56.1.7,56.12.20",1160,,,,
香川県,山本町,農村総合整備,"撮影,撮影,写測","12500,,20000,,5000","101.3KM2,142.8KM2,33.2KM2",山本町,大阪写真測量所,"56.2.18,56.5.18",1162,,全域削除,,
香川県,大内町,農村総合整備,"撮影,写測","10000,,5000","73.5KM2,34.5KM2",大内町,大阪写真測量所,"56.2.23,56.5.16",1182,,全域削除,,
香川県,"香川町,香南町,綾南町,綾上町",空港計画,写測,1000,11.9KM2,香川県,"アジア航測,国際航業","56.3.16,56.4.30",1242,,郡削除,,
愛媛県,松山市,都市計画,"撮影,写測","4000,,500","13.2KM2,13.2KM2",松山市,パシフィック航業,"55.5.7,55.12.26",57,,北部削除,,
愛媛県,八幡浜市,森林計画,撮影,16000,484.0KM2,愛媛県農林水産部,日本航業,"55.5.20,55.10.30",274,,地区削除,,
愛媛県,久万高原町,道路台帳,"撮影,写測","8000,,1000","499.7KM2,12.9KM2",愛媛県,アジア航測,"55.5.27,56.2.28",285,,管内削除&地名修正,,
愛媛県,伊予市,道路台帳,"撮影,写測","8000,,1000","341.2KM2,10.6KM2",愛媛県,パシフィック航業,"55.5.27,56.2.28",285,,管内削除&地名修正,,
愛媛県,新居浜市,道路台帳,"撮影,写測","8000,,1000","12.0KM2,1.5KM2",新居浜市,パシフィック航業,"55.8.13,56.3.20",437,,市内削除,,
愛媛県,今治市,道路台帳,"撮影,写測","4000,,500","32.6KM2,7.7KM2",今治市,パシフィック航業,"55.8.13,56.3.20",505,,市内削除,,
愛媛県,松山市,道路台帳,水準,(維続作業〔前期〕),15.7km,松山市,国際航業,"55.9.30,56.3.20",,,,,
愛媛県,久万町,道路台帳,"撮影,写測","8000,,1000","165.1KM2,7.0KM2",久万町,国際航業,"55.10.14,56.3.25",726,,全域削除,,
愛媛県,内子町,農地造成,"撮影,写測","7000,,1000","39.4KM2,3.3KM2",中国四国農政局大洲喜多開拓建設事業所,玉野測量設計,"55.10.17,56.3.11",808,,郡削除,,
愛媛県,大洲市,農地造成,"撮影,写測","7000,,1000","23.0KM2,3.1KM2",中国四国農政局大洲喜多開拓建設事業所,国際航業,"55.10.21,56.3.15",808,,地名修正,,
愛媛県,美川村,道路台帳,"撮影,写測","8000,,1000","135.0KM2,2.8KM2",美川村,国際航業,"55.11.10,56.3.10",920,,全域削除,,
愛媛県,"重信町,川内町",河川改修,"撮影,写測","8000,,1000","15.0KM2,3.8KM2",四国地建松山工事事務所,アジア航測,"55.12.18,56.3.30",1052,,郡削除,,
愛媛県,松山市,空港整備,"撮影,写測","15000,,3000","26.2KM2,8.2KM2",第三港湾建設局松山工事事務所,アジア航測,"56.2.3,56.3.28",1083,,,,
愛媛県,川之江市,下水道台帳,"撮影,写測","4000,,500","3.0KM2,0.4KM2",川之江市,三和航測(株),"56.2.17,56.7.30",,,,,
高知県,中村市,"森林計画,森林調査",撮影,16000,662.0KM2,高知県,協同測量社,"55.5.10,55.7.31",58,,地区削除，地名修正,,
高知県,香我美町,都市計画,写測,2500,10.8KM2,香我美町,アジア航測,"55.4.15,55.6.15",276,,,,
高知県,室戸市,港湾改修,"多角,水準",",,","8.4km,2.5km",運輸省高地港工事事務所,三洋水路測量,"55.6.10,55.7.25",,,地名修正,,
高知県,四万十町,林野図根測量(地籍),図根点,,1point,高知営林局,自営,"55.6.16,55.12.31",,,国有林→町,,
高知県,宿毛市,都市計画,"撮影,写測","12500,,2500","97.5KM2,30.0KM2",宿毛市,国際航業,"55.5.14,55.9.30",314,,,,
高知県,高知市,道路台帳,"撮影,写測","4000,,500","12.7KM2,9.4KM2",高知市,国際航業,"55.7.4,56.2.28",344,,市内削除,,
高知県,,河川現況図,写測,12500,10.5KM2,四国地建高知工事事務所,国際航業,"55.7.10,55.10.31",435,,川,,
高知県,大豊町,地すべり計画,"撮影,写測","8000,,1000","4.1KM2,1.2KM2",高知県,アジア航測,"55.7.30,55.10.27",436,,地名修正,,
高知県,宿毛市,森林計画,写図,5000,147.8KM2,高知県,協同測量社,"55.9.20,56.2.28",542,,,,
高知県,室戸市,道路台帳,"撮影,写測","8000,,1000","252.4KM2,8.9KM2",高知県,アジア航測,"55.7.30,56.1.31",543,,「他」削除,,
高知県,須崎市,道路台帳,"撮影,写測","8000,,1000","257.3KM2,7.8KM2",高知県,パシフィック航業,"55.8.9,56.1.31",543,,「他」削除,,
高知県,佐川町,道路台帳,"撮影,写測","8000,,1000","296.0KM2,7.7KM2",高知県,国際航業,"55.8.9,56.1.31",543,,「他」削除,,
高知県,大豊町,道路計画,写測,1000,0.2KM2,四国地建土佐国道工事事務所,パシフィック航業,"55.11.20,55.11.29",,,郡削除,,
高知県,大川村,砂防計画,写測,1000,1.6KM2,四国地建吉野川砂防工事事務所,アジア航測,"55.11.9,56.2.28",,,郡削除,,
高知県,大川村,吉野川高藪地区図化,写測,12500,8.0KM2,四国地建徳島工事事務所,国際航業,"55.11.5,55.12.25",921,,郡削除,,
高知県,,林野測量,図根,50000,2.0KM2,高知営林局,自営,"56.1.20,59.3.31",,,国有林削除,,
高知県,"大方町,黒潮町",農地開発,写測,5000,20.4KM2,高知県,アジア航測,"56.1.5,56.2.28",1081,,,,地名修正
高知県,中村市,河川計画,撮影,12500,181.0KM2,四国地建中村工事事務所,国際航業,"55.12.26,56.3.25",1161,,測量地域修正,,
福岡県,遠賀町,道路台帳,"撮影,写測","8000,,1000","41.2KM2,4.8KM2",遠賀町,国際航業,"55.4.30,56.3.30",188,,全域削除,,
福岡県,北野町,都市計画,"撮影,写測","10000,,2500","14.0KM2,19.5KM2",北野町,大成測量設計,"55.4.25,55.7.31",189,,,,
福岡県,久留米市,配給水管台帳,"撮影,写測","4000,,1000","48.0KM2,11.8KM2",久留米市企業局,大成測量設計,"55.4.28,55.9.17",192,,,,
福岡県,粕屋町,管内図,"撮影,写測","10000,,2500","36.2KM2,13.9KM2",粗屋町,国際航業,"55.5.8,55.8.10",195,,,,
福岡県,宗像町,道路台帳,"撮影,撮影,写測,写測","4000,,8000,,500,,1000","36.5KM2,109.8KM2,0.5KM2,0.6KM2",宗像町,国際航業,"55.6.8,56.3.20",316,,全域削除,,
福岡県県境佐賀県,"那珂川町,県境脊振村",水資源開発,"撮影,撮影,写測,写測","8000,,12500,,1000,,2500","5.4KM2,19.8KM2,0.5KM2,2.2KM2",福岡県,パシフィック航業,"55.6.9,55.8.1",317,,県名修正,,地名修正
福岡県,大島村,道路現況,"撮影,写測","4000,,500","8.2KM2,2.2KM2",大島村,富士測量(株),"55.7.1,56.3.25",323,,,,
福岡県,"甘木市,朝倉市",地形図作成,"撮影,写測","20000,,5000","37.0KM2,15.0KM2",九州農政局筑後川水系農業水利調査事務所,大成測量設計,"55.7.1,55.9.20",386,,地区削除,,
福岡県,久山町,廃棄物処理場計画,平板,500,0.9KM2,福岡市,東亜測量,"55.6.30,55.10.26",,,地名修正,,
福岡県,久留米市,道路計画,路線,,2.6km,久留米市,国際航業,"55.6.26,55.8.23",,,地名修正,,
福岡県,福岡市,都市計画,写測,2500,119.0KM2,福岡市,アジア航測,"55.7.4,55.10.23",392,,地名修正,,
福岡県,"筑紫野市,宇美町,篠栗町,志免町,須恵町,新宮町,久山町,粕屋町",道路台帳,"撮影,写測","4000,,500","196.5KM2,10.2KM2",福岡県,オオバ,"55.7.20,55.12.25",398,,"外削除,郡展開",,
福岡県,田川市,ほ場整備,"撮影,写測","8000,,1000","25.0KM2,1.2KM2",田川市,日本航測,"55.7.25,55.8.30",400,,地名修正,,
福岡県,北九州市,経年変化基本図修正,写測,2500,78.0KM2,北九州市,パシフィック航業,"55.8.5,55.12.12",533,,,,
福岡県,北九州市,現形図作成,"撮影,写測","3000,,500","16.8KM2,5.2KM2",北九州市,パシフィック航業,"55.10.25,56.3.20",,,,,
福岡県,金田町,道路台帳,"撮影,写測","4000,,500","7.4KM2,2.8KM2",金田町,アジア建設コンサルタント,"55.11.30,56.3.30",860,,,,
福岡県,福岡市,都市計画,"撮影,写測","4000,,500","5.7KM2,0.3KM2",福岡市,日本航業,"55.11.9,56.1.27",,,地内削除,,
福岡県,古賀町,道路台帳,"撮影,撮影,写測,写測","4000,,8000,,500,,1000","11.9KM2,53.1KM2,3.6KM2,9.2KM2",古賀町,国際航業,"55.12.1,57.6.12",868,,,,
福岡県,北九州市,地盤変動,水準,,172.0km,北九州市,東亜測量(株),"55.11.22,56.3.25",870,,,,
福岡県,前原町,地形図作成のため,"撮影,写測新規,写測修正","10000,,2500,,2500","57.0KM2,26.1KM2,31.0KM2",前原町,アジア建設コンサルタント,"55.11.12,56.3.25",871,写測修正,,,
福岡県,久留米市,道路台帳,写測,500,1.2KM2,久留米市,大成測量設計(株),"55.11.27,56.2.14",,,,,
福岡県,苅田町,都市計画,写測,2500,43.4KM2,苅田町,国際航業,"55.11.4,55.12.27",877,,,,
福岡県,大任町,道路台帳,"撮影,写測","8000,,1000","24.6KM2,2.1KM2",大任町,国際航業,"55.12.15,56.12.20",1015,,,,
福岡県,福岡市,道路台帳,"撮影,写測","4000,,500","16.8KM2,9.6KM2",福岡市,国際航業,"55.12.26,56.3.30",1085,,地内削除,,
福岡県,大川市,道路台帳,撮影,4000,33.5KM2,大川市,大成測量設計,"56.1.9,56.3.25",1091,,,,
福岡県,北九州市,平尾台保存管理計画,"撮影,写測","12500,,2500","18.2KM2,2.8KM2",北九州市,パシフィック航業,"55.12.29,56.3.28",1095,,地名修正,,
福岡県,嘉穂町,土地改良,"撮影,写測","8000,,1000","21.4KM2,5.0KM2",嘉穂町,日本航測,"56.2.15,56.3.31",1190,,,,
福岡県,大牟田市,基盤整備,"撮影,写測","6000,,1000","5.8KM2,1.7KM2",大牟田市,大阪写真測量所,"56.2.25,56.3.30",,,,,
佐賀県,江北町,道路台帳,平板,500,0.3KM2,江北町,大成測量設計,"55.4.1,55.5.20",,,,,
佐賀県,,海岸保全整備,写測,2500,34.0KM2,九州地建筑後川工事事務所,大成測量設計,"55.8.9,55.12.15",535,,有明海,,
佐賀県,伊万里市,道路台帳,"撮影,撮影,撮影,写測,写測,写測","4000,,8000,,30000,,500,,1000,,10000","17.0KM2,311.0KM2,400.0KM2,10.1KM2,34.3KM2,160.5KM2",伊万里市,パシフィック航業,"55.10.1,57.3.31",651,,全域削除,,
佐賀県,,河川改修,撮影,12000,361.0KM2,九州地建武雄工事事務所,福岡航測協同組合,"55.10.13,55.12.25",,,水系削除,,
佐賀県,神埼町,道路台帳,"撮影,写測","4000,,500","39.0KM2,6.4KM2",神崎町,大阪写真測量所,"55.11.10,56.11.10",,,,,地名修正
佐賀県,神埼町,総合開発,"撮影,写測","12500,,2500","69.3KM2,45.1KM2",九州地建佐賀河川総合開発工事事務所,アジア航測,"55.11.25,56.3.30",869,,,,地名修正
佐賀県,,河川改修,写測,2500,59.8KM2,九州地建武雄工事事務所,福岡航測協同組合,"55.12.15,56.3.30",,,河,,
佐賀県,,地盤沈下,水準,,260.0km,佐賀県,大正測量設計,"55.12.19,56.3.31",1018,,地名修正,,
佐賀県県境長崎県,"肥前町,県境鷹島村",航路計画図作成の為,"写測,写測修正,写測","5000,,5000,,10000","13.0KM2,15.0KM2,28.0KM2",第四港湾建設局唐津港工事事務所,アジア建設コンサルタント,"56.1.9,56.3.14",1093,写測修正,"郡削除,県名修正",,
佐賀県,,河川改修,写測,2500,10.8KM2,九州地建武雄工事事務所,パシフィック航業,"56.1.12,56.3.30",1094,,河,,
佐賀県,東与賀町,道路台帳,"撮影,撮影,写測,写測","4000,,12500,,500,,2500","21.6KM2,31.0KM2,5.2KM2,15.4KM2",東与賀町,大成測量設計,"56.1.20,56.3.20",1096,,,,
佐賀県,多久市,道路台帳,写測,1000,14.2KM2,多久市,パシフィック航業,"56.1.26,56.7.30",,,全域削除,,
熊本県,南小国町,道路台帳,"撮影,写測","8000,,1000","116.0KM2,11.0KM2",南小国町,大阪写真測量所,"55.5.1,56.12.30",114,,全域削除,,
熊本県,芦北町,水田利用,"撮影,写測","8000,,2500","201.0KM2,16.0KM2",芦北町,大成測量設計,"55.4.25,55.5.31",,,,,
熊本県,,森林計画,"撮影,写測","16000,,5000","1337.0KM2,1144.0KM2",熊本県,大阪写真測量所,"55.4.30,56.1.31",191,,地域削除,,
熊本県,山鹿市,都市計画,"撮影,撮影,写測,写測","12500,,25000,,2500,,10000","22.8KM2,87.4KM2,22.8KM2,8.0KM2",山鹿市,大成測量設計,"55.5.20,55.7.31",199,,,,
熊本県,"益城町,御船町,甲佐町",広域農道計画図,"撮影,写測","12500,,2500","105.5KM2,27.0KM2",上益城平坦地区広域農道事業促進期成会,大阪写真測量所,"55.5.29,55.8.31",,,地名修正,,
熊本県,長陽村,"ダム建設,河川改修","撮影,撮影,撮影,写測,写測,写測","4000,,8000,,12500,,500,,1000,,2500","1.0KM2,18.8KM2,68.2KM2,0.3KM2,10.7KM2,26.7KM2",九州地建熊本工事事務所,福岡航測協同組合,"55.6.10,56.1.8",,,字以下削除,,
熊本県,八代市,都市計画,"撮影,撮影,写測,写測","4000,,12500,,500,,2500","7.9KM2,52.0KM2,0.7KM2,24.4KM2",八代市,国際航業,"55.6.13,55.9.30",320,,,,
熊本県,天明町,ほ場整備,写測,1000,3.0KM2,熊本県熊飽事務所,アジア航測,"55.7.1,55.9.5",,,郡削除,,
熊本県,玉名市,都市計画,"撮影,写測新規,写測修正","12500,,2500,,2500","136.0KM2,20.0KM2,70.3KM2",玉名市,パシフィック航業,"55.7.15,55.11.29",393,写測修正,全域削除,,
熊本県,"旭志村,大津町",ほ場整備,写測,1000,2.3KM2,熊本県菊池事務所,アジア航測,"55.7.16,55.10.3",,,郡削除,,地名修正
熊本県,,漁場図作成,撮影,20000,4200.0KM2,熊本県,パシフィック航業,"55.7.21,56.1.31",397,,県削除,,
熊本県,本渡市,下水道計画,"撮影,写測","12500,,2500","15.8KM2,6.0KM2",本渡市,アジア航測,"55.8.5,55.10.31",530,,地名修正,,
熊本県,中央村,"地質調査,道路計画","撮影,写測","8000,,1000","9.2KM2,2.3KM2",熊本県,アジア航測,"55.8.5,55.9.20",531,,郡削除,,
熊本県,熊本市,道路台帳,写測,500,21.6KM2,熊本市,"パシフィック航業,東日本航空","55.9.26,56.2.28",,,,,
熊本県,甲佐町,管内図作成,"撮影,写測","12500,,2500","57.8KM2,57.8KM2",甲佐町,大阪写真測量所,"55.10.13,56.1.31",813,,全域削除,,
熊本県,阿蘇市,ダム建設,撮影,15000,478.0KM2,九州地建熊本工事事務所,東洋航空事業,"55.10.13,55.10.27",817,,カルデラ→市,,
熊本県,熊本市,地盤沈下,水準,,17.4km,熊本県,東亜建設コンサルタント,"55.12.1,56.1.31",,,,,
熊本県,小国町,地熱発電計画,"撮影,写測","8000,,1000","4.6KM2,2.6KM2",熊本県公営企業局,国際航業,"55.11.25,56.2.14",,,郡削除,,
熊本県,熊本市,地盤沈下,水準,,4.5km,熊本市,東亜建設コンサルタント,"55.12.20,56.2.20",1013,,,,
長崎県,小浜町,道路台帳,"撮影,写測","8000,,1000","54.0KM2,14.3KM2",小浜町,パシフィック航業,"55.4.14,56.12.20",109,,町内削除,,
長崎県,峰町,道路台帳,"撮影,写測","8000,,1000","96.0KM2,6.5KM2",峰町,パシフィック航業,"55.4.16,56.8.20",111,,町内削除,,地名修正
長崎県,佐世保市,都市計画,"撮影,写測","12500,,2500","249.8KM2,41.5KM2",佐世保市,アジア航測,"55.5.1,55.6.30",196,,,,
長崎県,長崎市,長崎港平面図作成,"撮影,写測","15000,,3000","157.0KM2,128.0KM2",長崎県臨海開発局,国際航業,"55.5.19,55.7.30",197,,地名修正,,
長崎県,長崎市,港湾計画,"撮影,写測","8000,,1000","14.4KM2,0.8KM2",長崎県長崎土木事務所,パシフィック航業,"55.6.18,55.7.13",321,,島，港→市,,
長崎県,西海町,土地改良,"撮影,写測","8000,,1000","105.9KM2,12.0KM2",長崎県長崎耕地事務所,アジア航測,"55.7.5,56.1.12",390,,郡削除,,
長崎県,長崎市,道路計画,"撮影,写測,写測","8000,,1000,,2500","21.0KM2,7.0KM2,3.5KM2",長崎県臨海開発局,パシフィック航業,"55.7.21,55.10.6",396,,郡削除,,
長崎県,"南串山町,小浜町",経年変化修正,写測,5000,16.0KM2,長崎県島原振興局,パシフィック航業,"55.7.28,55.9.16",401,,郡削除,,
長崎県,世知原町,道路改良,"撮影,写測","8000,,1000","8.1KM2,1.6KM2",長崎県県北振興局,国際航業,"55.9.10,55.10.20",649,,郡削除,,
長崎県,諫早市,道路計画,"撮影,写測","8000,,1000","5.4KM2,0.4KM2",長崎県長崎土木事務所,パシフィック航業,"55.9.26,55.12.17",654,,町内削除,,
長崎県,長崎市,都市計画,写測,2500,241.8KM2,長崎市,アジア航測,"55.10.20,56.12.28",816,,,,
長崎県,三和町,都市計画,写測,2500,21.6KM2,三和町,アジア航測,"55.10.25,56.3.25",820,,,,
長崎県,長崎市,埋立計画,"撮影,写測","4000,,500","5.7KM2,2.5KM2",長崎市,パシフィック航業,"55.11.10,56.3.15",,,地名修正,,
長崎県,富江町,漁港計画,"撮影,写測","8000,,1000","12.0KM2,0.8KM2",富江町,パシフィック航業,"55.11.25,56.1.27",872,,,,
長崎県,玉之浦町,道路台帳,写測,2500,1.4KM2,長崎県五島支庁,国際航業,"56.2.17,56.3.25",,,郡削除,,
長崎県,瑞穂町,道路台帳,"撮影,写測","8000,,1000","27.4KM2,5.2KM2",瑞穂町,東洋航空事業,"56.2.19,57.3.20",1195,,全域削除,,
大分県,臼杵市,道路台帳,"撮影,写測","8000,,1000","120.0KM2,21.2KM2",臼杵市,パシフィック航業,"55.4.21,57.3.13",112,,市内削除,,
大分県,別府市,道路台帳,"撮影,写測","8000,,1000","167.1KM2,19.2KM2",別府市,国際航業,"55.4.18,58.1.31",113,,,,
大分県,"院内町,玖珠町",道路計画,写測,1000,4.7KM2,九州地建大分工事事務所,アジア航測,"55.4.26,55.7.31",,,"地区削除,地名修正",,
大分県,津久見市,道路台帳,"撮影,写測","8000,,1000","78.1KM2,6.0KM2",津久見市,アジア建設コンサルタント,"55.5.26,56.3.10",198,,全域削除,,
大分県,臼杵市,土地改良,写測,3000,7.0KM2,大分県臼杵土地改良事業事務所,パシフィック航業,"55.8.28,55.9.15",537,,字以下削除,,
大分県,,現況図作成のため,"撮影,写測","25000,,5000","442.5KM2,177.5KM2",福岡防衛施設局,アジア航測,"55.10.1,55.12.20",,,,,他が多いため削除
大分県,緒方町,道路台帳,"撮影,写測","8000,,1000","150.0KM2,11.8KM2",緒方町,パシフィック航業,"55.10.8,57.2.10",812,,地内削除,,
大分県,佐賀関町,都市計画,"撮影,写測","12500,,2500","113.2KM2,49.6KM2",大分県,国際航業,"55.11.10,56.3.30",864,,全域削除,,地名修正
大分県,大山町,筑後川総合開発,"撮影,写測","12500,,2500","20.0KM2,10.0KM2",九州地建筑後川工事事務所,福岡航測協同組合,"56.1.10,56.10.31",1087,,字以下削除,,
大分県,別府市,都市計画,写測,2500,50.0KM2,別府市,国際航業,"56.1.19,56.3.30",1099,,,,
大分県,,河川改修,写測,1000,8.7KM2,九州地建大分工事事務所,パシフィック航業,"56.2.20,56.3.30",1194,,河,,
宮崎県,都農町,農地造成,基準点,,8point,九州農政局美々津開拓建設事務所,高崎測量設計,"55.6.19,55.8.7",,点数のみ，km削除,郡削除,,
