都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,測量計画機関（助言番号）,測量作業機関,実施時期
長崎県,"雲仙市,",その他,"基準点測量,現地測量(数値地形図作成)","３級,,500","26point,0.496KM2","八斗木土地改良区 
助言　　　H27.7.16  I0078","長崎県土地改良事業団
体連合会","H27.7.10 
H28.2.23"
長崎県,"長崎市,",その他,"基準点測量,基準点測量","２級,,３級","1point,1point","長崎県　長崎振興局 
助言　　　H27.7.16  I0079","有限会社　吉川土木コン
サルタント","H27.7.1 
H27.10.28"
長崎県,"西海市,",港湾計画,"基準点測量,基準点測量","２級,,３級","3point,6point","長崎県県北振興局 
助言　　　H27.7.21  I0090",株式会社工藤測量設計,"H27.7.15 
H27.10.31"
長崎県,"新上五島町,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","20,,2500","213.99KM2,213.99KM2","長崎県新上五島町 
助言　　　H27.7.27  I0097",株式会社パスコ,"H27.7.23 
H28.3.31"
長崎県,"諫早市,",ダム計画,"数値撮影(デジタル),数値図化,数値図化,写真地図作成(デジタルオルソ),航空レーザ測量","7,,500,,1000,,1000,,500","7.5KM2,0.58KM2,2.74KM2,2.74KM2,2.74KM2","九州地方整備局長崎河川国道
事務所 
助言　　　H27.7.30  I0101",大成ジオテック株式会社   ,"H27.8.10 
H28.3.23"
長崎県,"諫早市,",道路計画,"基準点測量,基準点測量,基準点測量","２級,,３級,,４級","4point,6point,31point","長崎県　県央振興局 
助言　　　H27.7.31  I0105",株式会社オーエム,"H27.7.14 
H28.1.29"
長崎県,"南島原市,",その他,"基準点測量,基準点測量,水準測量,数値図化","３級,,４級,,３級,,1000","14point,140point,11.5km,0.87KM2","長崎県　島原振興局 
助言　　　H27.8.12  I0118",株式会社パスコ,"H27.8.12 
H28.1.22"
長崎県,"長与町,時津町,",道路計画,"基準点測量,基準点測量","２級,,３級","2point,1point","長崎県　長崎振興局 
助言　　　H27.8.14  I0124",豊福設計株式会社,"H27.8.17 
H27.10.30"
長崎県,"壱岐市,",道路計画,"基準点測量,基準点測量,水準測量","２級,,３級,,２級","7point,9point,12.4km","長崎県　壱岐振興局 
助言　　　H27.8.17  I0127","株式会社壱岐コンサルタ
ント","H27.6.15 
H28.3.25"
長崎県,"壱岐市,",道路計画,"基準点測量,水準測量","２級,,２級","4point,11.5km","長崎県　壱岐振興局 
助言　　　H27.8.17  I0128",県北土地開発株式会社,"H27.8.17 
H27.10.31"
長崎県,"諫早市,",砂防計画,数値図化,2500,7.81KM2,"長崎県県央振興局 
助言　　　H27.8.20  I0136",アイ総合技術株式会社,"H27.8.18 
H29.3.24"
長崎県,"諫早市,",砂防計画,数値図化,2500,10.56KM2,"長崎県県央振興局 
助言　　　H27.8.20  I0137","株式会社エイト日本技術
開発","H27.8.18 
H29.3.24"
長崎県,"諫早市,",道路計画,"基準点測量,基準点測量","２級,,３級","1point,5point","長崎県　県央振興局 
助言　　　H27.8.26  I0142",株式会社カミナガ,"H27.7.17 
H28.1.29"
長崎県,"五島市,",砂防計画,"基準点測量,基準点測量,水準測量,現地測量(数値地形図作成)","３級,,４級,,４級,,500","4point,83point,1point,0.14KM2","長崎県　五島振興局 
助言　　　H27.8.26  I0153",有限会社睦測量,"H27.9.1 
H28.2.26"
長崎県,"平戸市,松浦市,西海市,東彼杵町,川棚町,波佐見町,佐々町,",砂防計画,"数値図化,数値図化,数値図化,数値図化,数値図化,数値図化,数値図化","2500,,2500,,2500,,2500,,2500,,2500,,2500","45.172KM2,45.255KM2,45.15KM2,30.986KM2,21.334KM2,18.409KM2,33.312KM2","長崎県県北振興局 
助言　　　H27.8.31  I0156","サンコーコンサルタント株
式会社 
株式会社オオバ 
株式会社技術開発コン
サルタント 
ジーアンドエスエンジニ
アリング株式会社 
株式会社東光コンサルタ
ンツ 
株式会社アイエステー 
株式会社間瀬コンサルタ
ント","H27.8.28 
H30.2.28"
長崎県,"長崎市,",土地区画整理,"基準点測量,基準点測量","３級,,４級","5point,53point","長崎県長崎市 
助言　　　H27.8.31  I0157",昭和株式会社,"H24.9.15 
H24.10.31"
長崎県,"五島市,",その他,"基準点測量,現地測量(数値地形図作成)","３級,,500","13point,0.481KM2","牟田土地改良区 
助言　　　H27.9.9  I0173","長崎県土地改良事業団
体連合会","H27.8.25 
H28.3.10"
長崎県,"五島市,",その他,"基準点測量,基準点測量,その他","２級,,３級,,500","2point,15point,0.222KM2","大宝土地改良区 
助言　　　H27.9.9  I0174","長崎県土地改良事業団
体連合会","H27.8.28 
H28.3.10"
長崎県,"五島市,",その他,基準点測量,２級,2point,"長崎県　五島振興局 
助言　　　H27.9.15  I0191",光栄測量設計株式会社,"H27.9.3 
H27.12.31"
長崎県,"西海市,",道路計画,基準点測量,２級,3point,"長崎県西海市 
助言　　　H27.9.16  I0197",株式会社肥後測量設計,"H27.6.5 
H27.12.1"
長崎県,"対馬市,",その他,"基準点測量,基準点測量","２級,,３級","5point,2point","長崎県　対馬振興局 
助言　　　H27.9.30  I0209",玄海測量設計株式会社,"H27.9.28 
H27.11.30"
長崎県,"諫早市,",鉄道計画,復旧測量(基準点),１級,1point,"独立行政法人鉄道建設・運輸
施設整備支援機構鉄道建設本
部九州新幹線建設局 
助言　　　H27.10.5  I0220","玉野総合コンサルタント
株式会社","H27.10.5 
H27.11.27"
長崎県,"長崎市,",砂防計画,数値図化,2500,43.47KM2,"長崎県　長崎振興局 
助言　　　H27.10.6  I0229",大成ジオテック株式会社,"H27.10.5 
H29.1.31"
長崎県,"長崎市,",砂防計画,数値図化,2500,5.24KM2,"長崎県　長崎振興局 
助言　　　H27.10.7  I0233","アジアエンヂニアリング
株式会社","H27.10.8 
H27.10.30"
長崎県,"佐々町,",都市計画,"数値図化,数値図化,数値図化,MMS計測","500,,2500,,10000,,500","160km,32.27KM2,32.27KM2,160km","長崎県佐々町 
助言　　　H27.10.15  I0247",株式会社パスコ,"H27.10.15 
H28.2.29"
長崎県,"長崎市,",道路計画,"基準点測量,基準点測量,基準点測量,基準点測量,水準測量,現地測量(数値地形図作成)","１級,,２級,,３級,,４級,,４級,,500","4point,6point,5point,226point,2.9km,0.3KM2","長崎県　長崎振興局 
助言　　　H27.10.21  I0254",株式会社ペック,"H27.10.26 
H28.3.25"
長崎県,"長崎市,",道路計画,"基準点測量,基準点測量,基準点測量,基準点測量,水準測量,水準測量,現地測量(数値地形図作成)","１級,,２級,,３級,,４級,,３級,,４級,,500","7point,9point,6point,158point,3km,2.9km,0.21KM2","長崎県　長崎振興局 
助言　　　H27.10.21  I0255",株式会社工藤測量設計,"H27.10.26 
H28.7.29"
長崎県,"長崎市,",その他,基準点測量,２級,4point,"長崎県　長崎振興局 
助言　　　H27.10.21  I0256","有限会社吉川土木コン
サルタント","H27.9.30 
H28.2.26"
長崎県,"長与町,",道路計画,基準点測量,３級,2point,"長崎県　長崎振興局 
助言　　　H27.10.27  I0264","株式会社高松設計コン
サルタント","H27.11.2 
H28.1.29"
長崎県,"島原市,",都市計画,"既成図数値化,地形図等成果の座標補正,修正測量,地図編集,地図編集,地図編集","1000,,1000,,2500,,50000,,5000,,25000","562.97km,80.24KM2,80.24KM2,80.24KM2,80.24KM2,80.24KM2","長崎県島原市 
助言　　　H27.11.5  I0283",国際航業株式会社,"H27.11.4 
H28.12.20"
長崎県,"長崎市,",基準点管理,復旧測量(基準点),２級,1point,"長崎県長崎市 
助言　　　H27.11.6  I0287",第一復建株式会社,"H27.11.9 
H27.11.30"
長崎県,"波佐見町,",総合計画,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","12,,1000","56KM2,56KM2","波佐見町 
助言　　　H27.11.18  I0300",株式会社パスコ,"H27.11.17 
H28.2.29"
長崎県,"島原市,南島原市,",砂防計画,"数値撮影(デジタル),航空レーザ測量","12,,500","15KM2,20.58KM2","九州地方整備局雲仙復興事務
所 
助言　　　H27.11.20  I0303",朝日航洋株式会社,"H27.11.19 
H28.2.29"
長崎県,"雲仙市,諫早市,",地盤変動調査,"基準点測量,基準点測量,水準測量","２級,,３級,,４級","7point,12point,28.8km","長崎県県央振興局 
助言　　　H27.11.20  I0305",株式会社創建,"H27.12.1 
H28.3.28   "
長崎県,"雲仙市,島原市,",道路計画,数値図化,1000,1.28KM2,"長崎県 
助言　　　H27.11.27  I0313",株式会社パスコ,"H27.1.13 
H27.3.27"
長崎県,"五島市,",その他,数値図化,２級,10.04KM2,"長崎県　五島振興局 
助言　　　H27.12.1  I0314","アジアエンヂニアリング
株式会社","H27.11.27 
H30.3.30"
長崎県,"新上五島町,",その他,基準点測量,２級,3point,"長崎県新上五島町 
助言　　　H27.12.1  I0317","九州オリエント測量設計
株式会社","H27.12.7 
H28.1.29"
長崎県,"新上五島町,",砂防計画,数値図化,2500,10.9KM2,"長崎県五島振興局　上五島支
所 
助言　　　H27.12.14  I0333",第一復建株式会社,"H27.7.1 
H30.3.25"
長崎県,"対馬市,",砂防計画,数値図化,2500,8.16KM2,"長崎県　対馬振興局 
助言　　　H27.12.16  I0342","株式会社高崎総合コン
サルタント","H27.7.16 
H30.3.30"
長崎県,"諫早市,",地盤変動調査,"水準測量,水準測量","１級,,２級","15.2km,28.3km","長崎県諫早市 
助言　　　H27.12.16  I0343","扇精光コンサルタンツ株
式会社","H28.1.6 
H28.3.31"
長崎県,"雲仙市,",その他,MMS計測,500,2.4km,"長崎県雲仙市 
助言　　　H27.12.24  I0350",株式会社パスコ,"H27.12.22 
H28.3.25"
長崎県,"佐世保市,",その他,基準点測量,３級,3point,"九州地方整備局長崎河川国道
事務所 
助言　　　H27.12.24  I0351","株式会社高崎総合コン
サルタント","H27.10.31 
H28.2.29"
長崎県,"長崎市,",その他,基準点測量,３級,2point,"長崎県　長崎振興局 
助言　　　H28.1.4  I0359",株式会社サンコー技研,"H27.12.21 
H28.3.25"
長崎県,"新上五島町,",砂防計画,数値図化,2500,8KM2,"長崎県五島振興局　上五島支
所 
助言　　　H28.1.6  I0363",復建調査設計株式会社,"H27.6.30 
H30.3.25"
長崎県,"諫早市,",道路管理,修正測量,1000,5.68km,"長崎県諫早市 
助言　　　H28.1.15  I0367",国際航業株式会社,"H27.1.15 
H27.3.11"
長崎県,"対馬市,",海岸保全,基準点測量,２級,3point,"長崎県　対馬振興局 
助言　　　H28.1.15  I0368","扇精光コンサルタンツ株
式会社","H28.1.15 
H28.3.25"
長崎県,"新上五島町,",砂防計画,数値図化,2500,4.57KM2,"長崎県五島振興局　上五島支
所 
助言　　　H28.1.20  I0373",大成ジオテック株式会社,"H27.7.1 
H30.3.25"
長崎県,"佐世保市,",その他,その他,現地測量TS点,33point,"九州地方整備局長崎河川国道
事務所 
助言　　　H28.1.29  I0382","株式会社高崎総合コン
サルタント","H27.10.31 
H28.2.29"
長崎県,"時津町,",道路計画,基準点測量,３級,1point,"長崎県　長崎振興局 
助言　　　H28.2.2  I0386",株式会社長崎測量設計,"H28.2.1 
H28.3.25"
長崎県,"諫早市,",砂防計画,数値図化,2500,9.613KM2,"長崎県県央振興局 
助言　　　H28.2.12  I0400","株式会社技術開発コン
サルタント","H28.2.10 
H30.3.25"
長崎県,"諫早市,",道路計画,復旧測量(基準点),２級,1point,"九州地方整備局長崎河川国道
事務所 
助言　　　H28.2.16  I0404","株式会社橋梁コンサルタ
ント","H28.2.15 
H28.3.10"
長崎県,"南島原市,",砂防計画,数値図化,2500,13.443KM2,"長崎県島原振興局 
助言　　　H28.2.22  I0409",アイ総合技術株式会社,"H28.3.1 
H30.3.15"
長崎県,"西海市,",都市計画,数値図化,2500,4.85KM2,"長崎県西海市 
助言　　　H28.2.23  I0411",株式会社パスコ,"H28.2.22 
H28.3.31"
長崎県,"南島原市,",砂防計画,数値図化,2500,14.76KM2,"長崎県島原振興局 
助言　　　H28.2.24  I0413","株式会社エイト日本技術
開発","H28.3.7 
H30.3.15"
長崎県,"雲仙市,",砂防計画,数値図化,2500,6.15KM2,"長崎県島原振興局 
助言　　　H28.2.24  I0414",株式会社オオバ,"H28.3.7 
H30.3.15"
長崎県,"南島原市,",砂防計画,数値図化,2500,5.03KM2,"長崎県島原振興局 
助言　　　H28.3.9  I0424",第一復建株式会社,"H27.9.11 
H29.12.20"
長崎県,"長崎市,",道路計画,MMS計測,500,8.9km,"長崎県長崎市 
助言　　　H28.3.16  I0429",株式会社パスコ,"H28.3.16 
H28.4.29"
長崎県,"諫早市,",砂防計画,"数値図化,写真地図作成(デジタルオルソ)","2500,,2500","3.504KM2,3.504KM2","長崎県県央振興局 
助言　　　H28.3.25  I0435","ジーアンドエスエンジニ
アリング株式会社","H28.3.22 
H30.3.25"
熊本県,"八代市,",その他,基準点測量,４級,186point,"法務省熊本地方法務局 
助言　　　H27.4.1  I0001",有限会社　徳永設計,"H27.4.1 
H28.3.31"
熊本県,"人吉市,",森林計画,航空レーザ測量,500,34.9KM2,"くま中央森林組合 
助言　　　H27.5.7  I0013",アジア航測株式会社,"H27.4.13 
H28.3.15"
熊本県,"和水町,",河川計画,"基準点測量,基準点測量","３級,,４級","3point,26point","九州地方整備局菊池川河川事
務所 
助言　　　H27.5.15  I0018","株式会社有明測量開発
社","H27.4.27 
H28.3.31"
熊本県,"芦北町,",砂防計画,"数値図化,写真地図作成(デジタルオルソ)","2500,,2500","10.2KM2,10.2KM2","熊本県県南広域本部芦北地域
振興局 
助言　　　H27.5.26  I0030",朝日航洋株式会社,"H27.6.1 
H27.11.30"
熊本県,"八代市,",砂防計画,"数値図化,写真地図作成(デジタルオルソ)","2500,,2500","8.45KM2,8.45KM2","熊本県県南広域本部 
助言　　　H27.5.28  I0032","株式会社日航コンサルタ
ント","H27.3.8 
H27.9.30"
熊本県,"八代市,",砂防計画,"数値図化,写真地図作成(デジタルオルソ)","2500,,2500","7.61KM2,7.61KM2","熊本県県南広域本部 
助言　　　H27.5.28  I0033","写測エンジニアリング株
式会社","H27.3.8 
H27.9.30"
熊本県,"水俣市,",道路管理,MMS計測,500,308km,"熊本県水俣市 
助言　　　H27.6.12  I0046",国際航業株式会社,"H26.12.22 
H27.10.31"
熊本県,"玉名市,",都市計画,修正測量,2500,152.6KM2,"熊本県玉名市 
助言　　　H27.6.12  I0047",株式会社パスコ,"H27.6.11 
H28.3.22"
熊本県,"山都町,",砂防計画,数値図化,2500,2.55KM2,"熊本県（上益城地域振興局） 
助言　　　H27.6.24  I0057",第一復建株式会社,"H27.5.21 
H28.3.25"
熊本県,"天草市,",その他,"基準点測量,基準点測量","２級,,３級","1point,1point","熊本県 
助言　　　H27.7.6  I0067","熊本県土地改良事業団
体連合会","H27.7.6 
H27.12.10"
熊本県,"天草市,",都市計画,数値図化,2500,23.5KM2,"熊本県天草市 
助言　　　H27.7.14  I0071",株式会社パスコ,"H27.7.8 
H28.3.18"
熊本県,"和水町,",その他,"基準点測量,基準点測量,現地測量(数値地形図作成)","２級,,３級,,500","1point,6point,0.12KM2","熊本県（県北広域本部玉名地
域振興局） 
助言　　　H27.7.17  I0086","熊本県土地改良事業団
体連合会","H27.7.21 
H28.2.26"
熊本県,"和水町,",その他,"基準点測量,現地測量(数値地形図作成)","３級,,500","4point,0.05KM2","熊本県（県北広域本部玉名地
域振興局） 
助言　　　H27.7.17  I0087","熊本県土地改良事業団
体連合会","H27.7.21 
H28.2.26"
